"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"ENSG00000151414.10",8.45121111183233,9.98726401207254,11.2497060569697,11.2685420003001,10.3465137331656,10.780539767472,11.5901191741072,9.31741261376487,10.7073591320809,11.6715410667119,9.47167521439204,11.6803595235137
"ENSG00000151465.9",6.88264304936184,8.2336196767597,9.22641219278879,9.57742882803575,8.71080643369935,8.76155123244448,9.73809225962049,7.31288295528436,9.2807707701306,9.87344411251538,7.60733031374961,10.1369911120802
"ENSG00000151468.9",1,0,0,1,0,2.32192809488736,1,0,3.58496250072116,1.58496250072116,1.58496250072116,2.58496250072116
"ENSG00000151474.15",6.12928301694497,6.33985000288462,6.28540221886225,6.44294349584873,8.55458885167764,8.14974711950468,5.04439411935845,5.16992500144231,7.40087943628218,5.90689059560852,7,7.63662462054365
"ENSG00000151490.9",5.39231742277876,7.64385618977472,8.467605550083,8.31741261376487,7.09803208296053,7.10852445677817,8.37068740680722,6.2667865406949,7.49984588708321,8.05528243550119,6.02236781302845,7.61470984411521
"ENSG00000151500.10",4.90689059560852,6.96578428466209,8.26209484537018,7.82017896241519,7.28540221886225,6.65821148275179,8.13442632022093,6.28540221886225,7.74146698640115,7.92481250360578,6.52356195605701,7.77478705960117
"ENSG00000151552.7",2.8073549220576,4.39231742277876,5.08746284125034,5.58496250072116,5.4594316186373,3.4594316186373,5.85798099512757,4.16992500144231,5.83289001416474,5.75488750216347,4.52356195605701,5.95419631038687
"ENSG00000151553.10",7.90086680798075,10.2336196767597,10.5117526537674,10.9121408562957,9.55074678538324,10.4737057496194,11.0532471259124,8.64024493622235,10.0953970227926,10.6768386064742,8.5077946401987,11.3392933001801
"ENSG00000151575.10",1,1,5.04439411935845,4.70043971814109,4.90689059560852,5.88264304936184,4.4594316186373,3,4.4594316186373,5.20945336562895,3,5.12928301694497
"ENSG00000151612.11",4.90689059560852,6.22881869049588,7.19967234483636,6.71424551766612,6.88264304936184,5.12928301694497,7.88264304936184,6.61470984411521,7.65821148275179,7.78135971352466,6.06608919045777,7.6724253419715
"ENSG00000151623.10",6.14974711950468,7.35755200461808,9.35755200461808,8.57364718749332,8.07146236255662,6,8.96866679319521,7.83920378809694,9.39016895620018,8.98584193700334,8.02236781302845,9.02790599656988
"ENSG00000151632.12",0,0,1,2,0,0,1,0,2.8073549220576,1,1,2.32192809488736
"ENSG00000151640.8",0,3,4.08746284125034,5.61470984411521,5.12928301694497,3,2.32192809488736,3.32192809488736,4.32192809488736,2.8073549220576,2.32192809488736,0
"ENSG00000151651.11",10.5478585060584,11.7159619902551,12.2057932493972,13.1830150008828,11.9726208620587,12.4027456224957,13.4761133041527,10.8431359111114,12.4406096667484,13.1419474583156,10.871135184243,13.8469594400114
"ENSG00000151657.7",5.8073549220576,7.98299357469431,9.02790599656988,9.04712391211403,7.8008998999203,7.98299357469431,8.9915218460757,7.06608919045777,8.2807707701306,8.99435343685886,6.89481776330794,9.06339508128851
"ENSG00000151687.10",4.39231742277876,6.78135971352466,7.82017896241519,7.37503943134692,6.4093909361377,6.28540221886225,8.07681559705083,6.64385618977472,7.40087943628218,7.62205181945638,5.61470984411521,7.51569983828404
"ENSG00000151693.5",3.8073549220576,5.4262647547021,5.24792751344359,6.08746284125034,6.24792751344359,5.6724253419715,5.61470984411521,4.39231742277876,6.49185309632967,7.14974711950468,4.85798099512757,7.02236781302845
"ENSG00000151694.8",7.83289001416474,9.94397991434374,9.98299357469431,10.4439795426013,9.53915881110803,10.1724275086455,10.8517490414161,8.65463602852797,9.85018683764577,10.9136374280491,8.44294349584873,10.780539767472
"ENSG00000151702.12",9.07414146275251,10.6101020629997,11.3043513216632,11.713386514937,10.7380922596205,10.8826430493618,11.7821791938312,9.84392105128904,11.4460494067166,11.9355334129507,9.868822554775,12.4019461239765
"ENSG00000151715.3",3,7.19967234483636,6.4262647547021,7.13955135239879,5.7279204545632,6.06608919045777,7.40087943628218,4.64385618977472,6.85798099512757,7.85174904141606,5.35755200461808,8.70043971814109
"ENSG00000151725.7",2.8073549220576,3.90689059560852,5.4262647547021,4.8073549220576,4.52356195605701,4.08746284125034,5.24792751344359,2,4.24792751344359,4.4594316186373,3.4594316186373,4.32192809488736
"ENSG00000151726.9",10.1649069266757,12.9909903035308,12.6017707884077,14.5203731363397,12.0874628412503,13.8950071803687,14.5459900811626,11.4278366034585,12.415477707698,13.1979845333756,11.6555307231556,15.0309688155444
"ENSG00000151729.6",3,4.8073549220576,5.78135971352466,5.55458885167764,4.39231742277876,4,6.16992500144231,4.58496250072116,5.52356195605701,5.39231742277876,3.58496250072116,5.75488750216347
"ENSG00000151743.6",5.39231742277876,7.06608919045777,8.29001884693262,8.00562454919388,7.35755200461808,7.44294349584873,8.61470984411521,5.83289001416474,7.40087943628218,8.24317398347295,6.16992500144231,8.5352753766208
"ENSG00000151748.10",4.39231742277876,5.97727992349992,7.66533591718518,7.01122725542325,6.49185309632967,5.88264304936184,7.2667865406949,5.35755200461808,7.21916852046216,7.58496250072116,6.04439411935845,7.4757334309664
"ENSG00000151773.8",2,3.4594316186373,6.08746284125034,4.4594316186373,4.64385618977472,4.08746284125034,5.32192809488736,3.32192809488736,5.78135971352466,4.16992500144231,3.70043971814109,5.32192809488736
"ENSG00000151789.5",2,1,2.58496250072116,2,2.58496250072116,1.58496250072116,3,1,3.70043971814109,4.32192809488736,2.58496250072116,3.16992500144231
"ENSG00000151835.9",7.78790255939143,9.49785183695112,11.3281138948337,10.791162888555,9.65999589242998,9.35535109642481,11.1916761463524,9.20212382383046,10.1446582428319,10.6465587101545,9.22641219278879,10.2969162068793
"ENSG00000151838.7",0,0,3,2.32192809488736,1,2,2.8073549220576,0,0,0,1,0
"ENSG00000151849.10",3.90689059560852,5.4594316186373,6.6724253419715,6.68650052718322,6,6.3037807481771,6.68650052718322,5,6.83289001416474,7.05528243550119,5.4594316186373,7.06608919045777
"ENSG00000151876.8",3.70043971814109,5.35755200461808,7.10852445677817,6.20945336562895,5.32192809488736,5.70043971814109,6.95419631038687,5.28540221886225,6.16992500144231,6.6724253419715,4.64385618977472,5.90689059560852
"ENSG00000151881.10",4.08746284125034,6.04439411935845,7.31288295528436,6.82017896241519,6.32192809488736,5.20945336562895,7.2667865406949,5.32192809488736,6.74146698640115,7.27612440527424,5.39231742277876,6.70043971814109
"ENSG00000151882.7",3.70043971814109,5.24792751344359,6.95419631038687,6.39231742277876,5.95419631038687,4,6.74146698640115,4.8073549220576,6.62935662007961,6.74146698640115,5.20945336562895,6.70043971814109
"ENSG00000151883.12",9.99859042974533,12.1029598859101,12.8263498647201,12.8805401343337,11.9050108623903,12.3586512008929,13.1106464275778,10.9829935746943,12.2384047393251,12.7521715451624,10.8462739113499,13.2082343583398
"ENSG00000151893.10",8.74819284958946,10.4553272203046,10.9520131648895,11.0299773465896,10.3353903546939,10.6969675262343,11.3646818558646,9.25738784269265,10.9151324489507,11.5092801680879,9.3151495622563,11.90989308377
"ENSG00000151948.7",8.06608919045777,9.28771237954945,9.89026427702111,10.8910241901495,10.0768155970508,10.1484765821783,11.0821490413539,8.29462074889163,10.4908508767403,10.940313597146,8.86727873970966,12.18982455888
"ENSG00000152056.12",1.58496250072116,4.08746284125034,5,4.95419631038687,4.08746284125034,3.16992500144231,4.64385618977472,4.58496250072116,5.16992500144231,4.64385618977472,2.32192809488736,4.75488750216347
"ENSG00000152078.5",6.76818432477693,7.13955135239879,7.54689445988764,7.04439411935845,9.04165915163721,9.27146302790437,5.85798099512757,6.12928301694497,8.60362634498619,7.11894107272351,7.4594316186373,7.31288295528436
"ENSG00000152104.7",1.58496250072116,0,0,0,3,0,1.58496250072116,2.58496250072116,2.58496250072116,3.58496250072116,1.58496250072116,1.58496250072116
"ENSG00000152147.6",2.8073549220576,5.55458885167764,7.3037807481771,6.56985560833095,5.70043971814109,5.4594316186373,7.19967234483636,4.52356195605701,6.10852445677817,6.62935662007961,5.4262647547021,7.02236781302845
"ENSG00000152193.7",5.4594316186373,7.2667865406949,8.93663793900257,8.51569983828404,7.35755200461808,7.33091687811462,8.77807712953536,6.6724253419715,7.72109918870718,8.24317398347295,6.76818432477693,8.4178525148859
"ENSG00000152213.3",7.01122725542325,9.1548181090521,9.57742882803575,10,8.62570884306447,9.41362792902417,10.4584066132365,8.13955135239879,9.40087943628218,10.0320457269308,7.96000193206808,10.5097750043269
"ENSG00000152229.14",7.10852445677817,10.1724275086455,9.63299519714296,10.2082343583398,8.77478705960117,9.83130724380205,9.32867492732795,7.60733031374961,9.25029841790633,9.54689445988764,7.73470962022584,9.81538329581354
"ENSG00000152240.8",4.24792751344359,5.32192809488736,7.19967234483636,7.14974711950468,5.85798099512757,6.96578428466209,7.21916852046216,4.85798099512757,5.75488750216347,6.35755200461808,5.24792751344359,6.4757334309664
"ENSG00000152242.6",7.84549005094437,10.0126245388651,10.4008794362822,10.9417812422785,9.84077792359505,9.71596199025514,10.8579809951276,8.58871463558226,10.3275526440812,10.8431359111114,9.03066713624694,10.9181178510318
"ENSG00000152268.8",2.32192809488736,0,4.16992500144231,3.8073549220576,5.20945336562895,0,3.58496250072116,3.32192809488736,4.75488750216347,5.16992500144231,2.8073549220576,4.24792751344359
"ENSG00000152270.4",8.75822321472672,10.4398308839814,11.8641861446543,11.7895336449704,10.7829982089204,11.403012023575,11.4614794472862,9.48381577726426,11.2597432636908,11.7870863245516,10.1836353814732,11.7257922714942
"ENSG00000152315.4",2,3.70043971814109,4.75488750216347,4.39231742277876,3.70043971814109,2.8073549220576,3.4594316186373,3,4,4.75488750216347,1,4.24792751344359
"ENSG00000152359.10",4.75488750216347,6.61470984411521,8.3037807481771,7.58496250072116,6.59991284218713,6.39231742277876,7.99435343685886,6.2667865406949,7.10852445677817,7.66533591718518,5.58496250072116,7.65105169117893
"ENSG00000152380.5",3.70043971814109,5.58496250072116,5.95419631038687,6.22881869049588,4.75488750216347,4.95419631038687,5.90689059560852,3,5.32192809488736,6.62935662007961,3.90689059560852,6.52356195605701
"ENSG00000152382.5",4.32192809488736,5.90689059560852,7.61470984411521,7.49984588708321,6.28540221886225,6.06608919045777,7.65105169117893,6.10852445677817,7.29462074889163,7.4178525148859,6.14974711950468,7.49185309632967
"ENSG00000152402.6",0,0,1,0,0,0,0,0,2.58496250072116,3,2,0
"ENSG00000152413.10",2.58496250072116,4.52356195605701,5.55458885167764,5.88264304936184,3.90689059560852,4.4594316186373,6.04439411935845,3.32192809488736,5.39231742277876,5.35755200461808,3.58496250072116,5.52356195605701
"ENSG00000152422.11",3.32192809488736,6.44294349584873,8.23840473932508,7.70043971814109,6.04439411935845,7.4093909361377,7.82017896241519,4.95419631038687,5.64385618977472,7.05528243550119,5.49185309632967,7
"ENSG00000152433.10",2.32192809488736,4.08746284125034,6,5.08746284125034,5,4.24792751344359,5.70043971814109,4.24792751344359,4.95419631038687,5.64385618977472,4.85798099512757,4.95419631038687
"ENSG00000152443.8",6.75488750216347,8.64024493622235,10.0498485494506,9.94104760634058,8.62205181945638,9.4757334309664,10.0901124196643,8.08214904135387,9.14210705730255,9.96722625883599,8.15987133677839,9.95274124718649
"ENSG00000152463.10",0,4,1.58496250072116,3.4594316186373,1,5.7279204545632,5.24792751344359,3,2.58496250072116,3.32192809488736,2.8073549220576,6.4594316186373
"ENSG00000152465.13",5.4262647547021,6.8073549220576,8.26209484537018,7.98868468677217,7.43462822763672,5.61470984411521,8.18982455888002,6.8073549220576,8.31288295528435,8.44708322620965,6.59991284218713,8.14465824283188
"ENSG00000152484.9",9.29232163280204,10.2312211807112,10.7397806097733,10.5478585060584,12.0731373831104,12.0728025345442,9.81378119121704,8.88264304936184,11.3083390301394,9.87498134765377,10.5127404628035,10.2632692003727
"ENSG00000152487.6",1,3.4594316186373,5.08746284125034,4.16992500144231,3.32192809488736,3,4.64385618977472,1,3.8073549220576,4.85798099512757,3.16992500144231,4.75488750216347
"ENSG00000152492.9",6.33985000288462,7.51569983828404,9.2667865406949,8.68999797141945,8.2807707701306,6.59991284218713,9.64565843240871,8.73470962022584,9.34429590791582,9.63481105017172,7.5077946401987,8.98013957763916
"ENSG00000152495.6",8.4757334309664,9.91587937883577,11.6943578872215,11.3325960577892,10.5840229402575,8.2807707701306,10.7253662578956,9.43254190038826,11.2124963851939,11.4320198468125,10.2479275134436,10.7821791938312
"ENSG00000152503.5",2,4.16992500144231,5.35755200461808,5.16992500144231,3.4594316186373,4,4.52356195605701,2.58496250072116,3.70043971814109,5.24792751344359,2.58496250072116,4.52356195605701
"ENSG00000152527.9",1,2.58496250072116,3.4594316186373,4.52356195605701,4.52356195605701,2.58496250072116,2,1.58496250072116,3,4.24792751344359,3.4594316186373,4.08746284125034
"ENSG00000152558.10",9.23122118071119,11.1817734388088,12.7196027278356,13.3066313617125,11.3630396302565,10.7960396088298,12.2511865035243,10.4737057496194,11.8073549220576,12.3103287586168,10.6608872703026,12.1649069266757
"ENSG00000152580.8",2.32192809488736,2,2.8073549220576,3.32192809488736,0,0,4.08746284125034,0,3.16992500144231,3.32192809488736,1,2.32192809488736
"ENSG00000152672.3",4.39231742277876,0,0,5.93073733756289,0,2,2,2.8073549220576,3.58496250072116,0,2.32192809488736,0
"ENSG00000152684.10",5.88264304936184,7.77478705960117,8.2667865406949,8.88874324889826,7.19967234483636,7.93073733756289,8.92481250360578,6.4262647547021,7.88874324889826,8.70735913208088,6.55458885167764,9.07948478382682
"ENSG00000152689.13",4.58496250072116,6.68650052718322,7.70043971814109,7.03342300153745,8.53138146051631,7.43462822763672,8.39660478118186,6.93073733756289,8.06608919045777,8.49585502688717,7.08746284125034,7.91886323727459
"ENSG00000152705.6",0,1.58496250072116,1,2.32192809488736,1.58496250072116,1.58496250072116,2.32192809488736,0,0,2.58496250072116,0,0
"ENSG00000152726.14",4.32192809488736,7.08746284125034,1,6.8073549220576,2,2.58496250072116,6.88264304936184,0,6.98868468677217,7.11894107272351,5.39231742277876,7.13955135239879
"ENSG00000152749.7",4.95419631038687,7.08746284125034,8.17990909001493,8.43045255166553,7.13955135239879,7.08746284125034,8.5077946401987,6.59991284218713,7.43462822763672,7.98868468677217,6.06608919045777,8.04984854945056
"ENSG00000152760.5",0,1,2.32192809488736,3.32192809488736,1,1,5.12928301694497,1.58496250072116,4.32192809488736,3.16992500144231,2.8073549220576,4.70043971814109
"ENSG00000152766.5",2.58496250072116,7.75488750216347,6.4262647547021,7.75488750216347,4.90689059560852,6.71424551766612,5.55458885167764,0,5.04439411935845,4.90689059560852,3.4594316186373,6.04439411935845
"ENSG00000152767.11",1,1,1.58496250072116,2.8073549220576,1.58496250072116,0,2.58496250072116,1,3.58496250072116,4,3,2.32192809488736
"ENSG00000152778.7",7.12928301694497,9.72280753116955,10.5028318040667,12.3216462909914,9.36413465500805,9.70563238736142,9.79116288855502,7.28540221886225,8.61838550225861,9.66533591718518,7.63662462054365,9.70390357344466
"ENSG00000152782.12",2,3.90689059560852,3.90689059560852,5.04439411935845,4.24792751344359,2.8073549220576,4.85798099512757,2,4.08746284125034,5.04439411935845,3.32192809488736,4
"ENSG00000152784.11",5.24792751344359,6.8073549220576,7.53138146051631,7.95419631038687,6.4093909361377,7.20945336562895,7.88874324889826,6.18982455888002,7.73470962022584,7.83289001416474,5.4262647547021,8.19967234483636
"ENSG00000152785.6",2.32192809488736,0,0,1,0,0,4.08746284125034,0,1.58496250072116,2.8073549220576,1,1.58496250072116
"ENSG00000152804.6",7.22881869049588,9.25974326369078,9.75488750216347,10.3162815317462,8.38370429247405,9.24317398347295,10.1598713367784,7.91288933622996,9.56224242422107,10.0687782779854,7.83289001416474,10.5294305541462
"ENSG00000152894.10",1.58496250072116,3.70043971814109,6.6724253419715,4.75488750216347,5.12928301694497,1,7.34872815423108,4.4594316186373,6.18982455888002,7.28540221886225,4.70043971814109,6.89481776330794
"ENSG00000152926.10",7.83289001416474,9.3264294871223,11.7984718011016,12.7067118449807,10.319672120947,11.1623913287569,12.4823037823232,9.45327063401062,10.3531468254981,11.1478408936723,8.87344411251538,11.5225815312548
"ENSG00000152932.6",2.8073549220576,2.32192809488736,3,2.58496250072116,0,2,2.32192809488736,3.16992500144231,2.32192809488736,3.70043971814109,1,3
"ENSG00000152939.10",1,0,2.32192809488736,3.32192809488736,3,3.16992500144231,3.70043971814109,0,3.32192809488736,3.32192809488736,2.32192809488736,2.8073549220576
"ENSG00000152952.7",2,2.8073549220576,3.32192809488736,5.12928301694497,4.85798099512757,4.70043971814109,3.8073549220576,0,4.08746284125034,5.83289001416474,4.52356195605701,4.90689059560852
"ENSG00000152953.8",2.32192809488736,1.58496250072116,2.32192809488736,2.8073549220576,2,3,3.32192809488736,0,3.4594316186373,3.8073549220576,1,3.32192809488736
"ENSG00000152969.12",4.8073549220576,6.70043971814109,7.70043971814109,7.36632221424582,5.4262647547021,5.08746284125034,7.28540221886225,5.64385618977472,6.74146698640115,6.39231742277876,5.61470984411521,7.92481250360578
"ENSG00000152990.9",2,4.39231742277876,6.24792751344359,4.75488750216347,4.52356195605701,4.52356195605701,5.24792751344359,4.64385618977472,6.10852445677817,5.88264304936184,4.32192809488736,5.32192809488736
"ENSG00000153015.11",3.90689059560852,6.58496250072116,7.94836723158468,7.40087943628218,6.59991284218713,6.49185309632967,7.65105169117893,5.8073549220576,7.33091687811462,7.53138146051631,6.10852445677817,7.14974711950468
"ENSG00000153037.8",5,6.91886323727459,8.02236781302845,8.00562454919388,6.8703647195834,6.8703647195834,8.33091687811462,6.33985000288462,7.467605550083,8.05528243550119,6.22881869049588,8.02790599656988
"ENSG00000153044.5",2.58496250072116,4.24792751344359,6.04439411935845,5.58496250072116,4.52356195605701,5.08746284125034,4.95419631038687,3.32192809488736,5.35755200461808,4.90689059560852,4.24792751344359,5.4594316186373
"ENSG00000153064.7",5.08746284125034,5.39231742277876,9.32192809488736,8.2240016741981,8.11374216604919,4.32192809488736,10.2726297849764,9.35093918154643,9.76818432477693,10.5107641679179,8.28540221886225,9.52160043972373
"ENSG00000153094.17",6.96578428466209,8.0389189892923,8.98299357469431,9.56414948998573,8.81057163474115,8.3037807481771,9.68474862042163,7.85174904141606,9.38370429247405,9.23122118071119,7.67948009950545,10.5612879451648
"ENSG00000153130.13",5.35755200461808,6.52356195605701,8.7515440590891,8.22881869049588,6.83289001416474,6.93073733756289,8.14465824283188,6.35755200461808,7.69348695749933,8.13955135239879,6.24792751344359,7.58496250072116
"ENSG00000153140.4",2.58496250072116,5.04439411935845,7.14974711950468,5.83289001416474,4.64385618977472,5.55458885167764,6.14974711950468,4.32192809488736,4.39231742277876,5.6724253419715,4.39231742277876,4.85798099512757
"ENSG00000153147.5",8.11894107272351,9.81217730551445,11.2772874001304,11.102631888855,9.93516504960369,9.90388184573618,11.1749256825007,9.39231742277876,10.4367115421372,11.0195907283579,9.33091687811462,10.9196082386033
"ENSG00000153157.8",1,2.58496250072116,2,1,3.70043971814109,1,1,0,3.16992500144231,3.32192809488736,1,0
"ENSG00000153162.8",4,4.64385618977472,5,6.16992500144231,6.06608919045777,6.22881869049588,6.52356195605701,4.24792751344359,6.78135971352466,7.59245703726808,5.58496250072116,7.05528243550119
"ENSG00000153165.14",0,1,2.32192809488736,1,1.58496250072116,0,2.58496250072116,0,0,2.58496250072116,0,3
"ENSG00000153179.7",8.8703647195834,10.5961897561444,11.3619437737352,11.554109152574,10.8033239190415,10.9837061926593,11.7842258604263,9.67419226814568,11.5560269927247,11.9950604670327,9.7797193551434,12.6151698138436
"ENSG00000153207.10",8.91587937883577,10.5206186805563,11.5082899861403,11.7129568216975,10.729620743553,10.9454438363779,12.2360141919001,9.89481776330794,11.4450148458684,12.0542651396258,9.92035285541508,12.5646258627954
"ENSG00000153208.12",2,4.4594316186373,5.4262647547021,5.90689059560852,4.58496250072116,6,6.89481776330794,3.4594316186373,5.85798099512757,5.78135971352466,3.4594316186373,7.467605550083
"ENSG00000153246.7",0,1,0,1,0,0,5.12928301694497,0,2.32192809488736,1,0,0
"ENSG00000153253.11",0,1.58496250072116,6.75488750216347,3.4594316186373,2.58496250072116,0,7.7279204545632,4.39231742277876,5.93073733756289,7.71424551766612,4.8073549220576,7.33091687811462
"ENSG00000153283.8",7.52356195605701,9.31288295528435,10.7590559391602,10.2167458581953,9.5372184005386,8.55074678538324,10.5526690975143,8.86418614465428,10.243173983473,10.403012023575,8.88264304936184,10.4522412404308
"ENSG00000153291.11",1,2,4.08746284125034,2.32192809488736,3.32192809488736,1.58496250072116,3.90689059560852,2.58496250072116,2.32192809488736,2.32192809488736,1.58496250072116,3.4594316186373
"ENSG00000153310.14",9.04984854945056,10.9068905956085,11.7313190310251,12.1443395912478,11.0848083878044,11.667111542075,12.0904432750816,9.73978060977326,11.4210128557792,12.0420013062791,10.0620461377205,12.5908209309305
"ENSG00000153339.9",8.64385618977473,10.3944626946103,11.1389117181427,11.334831928118,10.5284541107648,10.5774288280357,11.5097750043269,9.43462822763673,10.8105716347411,11.4019461239765,9.41151098801207,11.7776662808808
"ENSG00000153347.5",0,0,1,3.16992500144231,1.58496250072116,0,0,0,2,1,1.58496250072116,2.32192809488736
"ENSG00000153363.8",0,3,4,3.8073549220576,3.32192809488736,0,4.39231742277876,2.58496250072116,3,3.32192809488736,2.8073549220576,3
"ENSG00000153391.11",3.16992500144231,5.32192809488736,5.24792751344359,5.93073733756289,4.90689059560852,4.90689059560852,5.88264304936184,3.90689059560852,5.70043971814109,6.08746284125034,3.32192809488736,5.93073733756289
"ENSG00000153395.5",8.35314682549808,10.0306671362469,10.3442959079158,10.6008421143873,9.97010589061218,10.0566377151132,11.211279947482,9.34429590791582,10.7219536128014,10.9744145898055,8.90989308377004,11.7644569636199
"ENSG00000153485.5",3.32192809488736,5.32192809488736,6.71424551766612,6.20945336562895,5.58496250072116,5.39231742277876,6.75488750216347,4,6.52356195605701,6.7279204545632,4.90689059560852,6.62935662007961
"ENSG00000153487.11",5.52356195605701,7.15987133677839,8.4797802640291,8.43462822763673,7.62205181945638,7.56224242422107,8.7279204545632,6.82017896241519,8.17990909001493,8.63662462054365,6.79441586635011,8.64385618977473
"ENSG00000153531.8",1.58496250072116,3,3.32192809488736,2.8073549220576,3.90689059560852,3,2.32192809488736,2,3.16992500144231,3.90689059560852,1,4.24792751344359
"ENSG00000153563.11",6.8073549220576,10.2155329997457,10.4189067312579,9.63299519714296,9.36632221424582,8.64745842645492,10.8501868376458,8.98584193700334,9.39231742277876,9.84862294042934,6.88264304936184,10.3442959079158
"ENSG00000153666.5",5.49185309632967,7.10852445677817,8.07681559705083,7.6724253419715,6.39231742277876,7.65105169117893,8.43045255166553,6.02236781302845,7.90086680798075,8.18487534290828,5.90689059560852,8.08746284125034
"ENSG00000153721.13",3.16992500144231,2.58496250072116,2.8073549220576,4.32192809488736,3,3.90689059560852,1.58496250072116,2.32192809488736,4.4594316186373,4.95419631038687,3,1.58496250072116
"ENSG00000153767.5",5.32192809488736,7.63662462054365,8.40514146313634,8.37068740680722,7.43462822763672,7.25738784269265,8.55074678538324,6.5077946401987,7.86418614465428,8.4797802640291,6.35755200461808,8.33539035469392
"ENSG00000153823.14",4,5.97727992349992,7.28540221886225,7.53915881110803,6.76818432477693,5.20945336562895,6.28540221886225,5.78135971352466,7.11894107272351,7.21916852046216,5.12928301694497,6.33985000288462
"ENSG00000153896.13",3.58496250072116,5.12928301694497,6.55458885167764,5.64385618977472,5.49185309632967,3.32192809488736,6.16992500144231,4.24792751344359,6.18982455888002,6.18982455888002,4.52356195605701,6.12928301694497
"ENSG00000153898.8",4.8073549220576,7.71424551766612,7.876516946565,7.8008998999203,6.8073549220576,5.8073549220576,8.55842071326866,6.68650052718322,7.35755200461808,6.68650052718322,5.20945336562895,7.49984588708321
"ENSG00000153902.9",0,0,0,1,1,0,0,2.32192809488736,2,2.32192809488736,1.58496250072116,0
"ENSG00000153922.6",8.74146698640115,10.951284714967,11.6622233053178,11.9883296492311,10.5660540381711,10.5915223465707,11.8814963848101,9.69522829149575,11.0450770519349,11.4893462407191,9.68999797141945,11.5891829670394
"ENSG00000153976.2",2,0,3.16992500144231,2.58496250072116,1.58496250072116,1,2,0,4.32192809488736,0,2.32192809488736,3.70043971814109
"ENSG00000153982.6",2.58496250072116,3.8073549220576,4.75488750216347,4.39231742277876,4,4.16992500144231,5.32192809488736,2,4.52356195605701,5.35755200461808,2.32192809488736,4.8073549220576
"ENSG00000153993.9",1,0,0,1,0,0,2,3.58496250072116,2,2.58496250072116,1,2
"ENSG00000154016.9",5.85798099512757,7.27612440527424,9.01402047031493,8.82336724004623,8.04439411935845,6.10852445677817,9.00842862207058,7.12928301694497,8.92481250360578,9.283088353024,7.58496250072116,8.97441458980553
"ENSG00000154025.11",1,2,2.32192809488736,0,1,2,2.32192809488736,0,3.16992500144231,2.8073549220576,1,2.32192809488736
"ENSG00000154027.14",4.8073549220576,4.70043971814109,7.56224242422107,7.04439411935845,6.33985000288462,5.90689059560852,6.32192809488736,4,7.32192809488736,7.14974711950468,6.55458885167764,6.85798099512757
"ENSG00000154035.6",8.71080643369935,9.49185309632967,9.55650605467193,9.75488750216347,10.7228075311695,11.2342186782385,10.5488219084588,8.45121111183233,9.85330955540367,10.1724275086455,9.35755200461808,11.8595347863827
"ENSG00000154040.16",0,0,2,2,1,0,3.4594316186373,0,2.32192809488736,3.32192809488736,1,1.58496250072116
"ENSG00000154059.5",5.4594316186373,6.91886323727459,8.27612440527424,7.82017896241519,6.96578428466209,6.89481776330794,8.06608919045777,5.83289001416474,7.4262647547021,8.3037807481771,6.04439411935845,7.76155123244448
"ENSG00000154065.12",2,1.58496250072116,2.58496250072116,2.8073549220576,0,0,2.32192809488736,0,3.4594316186373,2,1.58496250072116,0
"ENSG00000154079.5",3,3.8073549220576,6.04439411935845,5.39231742277876,4.75488750216347,4.08746284125034,6.28540221886225,4,5.95419631038687,5.90689059560852,4.08746284125034,5.75488750216347
"ENSG00000154102.6",3.16992500144231,3.8073549220576,5.32192809488736,4.70043971814109,4,3,6.08746284125034,4.32192809488736,5.49185309632967,6.4262647547021,3.90689059560852,5.55458885167764
"ENSG00000154127.5",7,8.92184093707449,9.4178525148859,9.8008998999203,8.85174904141606,8.55842071326866,9.52552080909507,7.66533591718518,9.43671154213721,9.64205169292798,8.07146236255662,10.6229669447905
"ENSG00000154134.10",3.8073549220576,3.16992500144231,6.52356195605701,5.49185309632967,3.58496250072116,4.64385618977472,5.32192809488736,3.90689059560852,6.14974711950468,6.32192809488736,4.85798099512757,5.93073733756289
"ENSG00000154146.8",5.90689059560852,6.16992500144231,6.58496250072116,7.99435343685886,8.20945336562895,7.8073549220576,7.48381577726426,6.08746284125034,8.84549005094438,9.28540221886225,7.60733031374961,9.10590850857116
"ENSG00000154165.3",3.32192809488736,4,5.7279204545632,8.04984854945056,4.4594316186373,3,6.53915881110803,6.79441586635011,6.35755200461808,5.97727992349992,4.95419631038687,6.68650052718322
"ENSG00000154174.7",6.49185309632967,8.34429590791582,9.84705734609134,9.5372184005386,8.62205181945638,8.08746284125034,9.84862294042934,7.85798099512757,9.24792751344359,9.74146698640115,7.85174904141606,9.37937836707126
"ENSG00000154188.5",3.58496250072116,5.52356195605701,6.76818432477693,5.55458885167764,4.52356195605701,7.51569983828404,6.61470984411521,5.20945336562895,5.97727992349992,7.35755200461808,4.64385618977472,7.14974711950468
"ENSG00000154227.9",0,2,4.58496250072116,4.39231742277876,2.32192809488736,2.58496250072116,4.08746284125034,3.16992500144231,3.70043971814109,2.58496250072116,4.58496250072116,2
"ENSG00000154229.7",6.90689059560852,7.74819284958946,9.37503943134693,9.68123841177781,9.07681559705083,7.54689445988764,9.03066713624694,7.79441586635011,9.88417051910844,9.61654884377899,8.66888498426625,9.74146698640115
